plantid	sites	rate
A1328:250416638	13619	0.0423811094583409
A1330:250416639	18098	0.056319356705856
A1333:250416640	11155	0.034713361921418
A1335:250416641	12649	0.0393625562477828
A1337:250416642	14950	0.0465230623689108
A1340:250416643	12271	0.038186254068823
A1341:250416644	18449	0.0574116373006043
A1355:250416645	14749	0.0458975683531147
A1356:250416646	17589	0.0547353942479446
A1357:250416647	16171	0.0503227051215823
A1358:250416648	16900	0.0525912878952904
A1360:250416649	13759	0.0428167769320296
A1362:250416650	15224	0.0473757258531303
A1363:250416651	14672	0.0456579512425859
A1364:250416652	16417	0.0510882351110641
A1365:250416653	16339	0.0508455060900089
A1366:250416654	17378	0.054078781126885
A1367:250416656	17073	0.0531296484163487
A1368:250416657	17749	0.0552332999321603
A1369:250416658	14596	0.0454214460425834
A1370:250416659	15440	0.0480478985268216
A1371:250416660	14540	0.0452471790531079
A1374:250416661	20218	0.0629166070217149
A1376:250416662	11181	0.0347942715951031
A1377:250416664	17037	0.0530176196374002
A1382:250416665	12043	0.0374767384688155
A1383:250416666	14444	0.0449484356425784
A1386:250416667	16176	0.0503382646742141
A1389:250416668	18156	0.0564998475163842
A1391:250416669	17437	0.0542623838479396
A1392:250416670	16019	0.0498496947215774
A1394:250416671	12738	0.0396395162846278
A1396:250416672	12853	0.0399973859951579
A1397:250416673	15173	0.0472170184162865
A1398:250416674	17438	0.054265495758466
A1401:250416675	13765	0.0428354483951877
A1402:250416676	15944	0.0496163014321012
A1403:250416677	17420	0.0542094813689917
A1405:250416678	12320	0.0383387376846141
A1406:250416679	13906	0.0432742277794029
A1407:250416680	10828	0.0336957671793021
A1410:250416681	16264	0.0506121128005328
A1411:250416682	14096	0.0438654907794091
A1413:250416683	12729	0.0396115090898906
A1414:250416684	18678	0.0581242648111382
A1415:250416685	17486	0.0544148674637307
A1416:250416686	15344	0.0477491551162921
A1417:250416687	15093	0.0469680655741786
A1418:250416688	10761	0.0334872691740367
A1420:250416689	10718	0.0333534570214037
A1422:250416690	16292	0.0506992462952705
A1423:250416691	8020	0.0249575224213153
A1424:250416692	9136	0.0284304145687203
A1425:250416724	16702	0.0519751296110734
A1431:250416725	18849	0.0586564015111437
A1432:250416726	9029	0.028097440142401
A1433:250416727	10922	0.0339882867687788
A1434:250416728	13058	0.0406353276530593
A1435:250416729	15784	0.0491183957478855
A1438:250416730	14425	0.0448893093425778
A1439:250416731	17742	0.0552115165584759
A1441:250416732	25178	0.0783516832324037
A1443:250416733	16995	0.0528869193952935
A1444:250416734	16763	0.0521649561531807
A1446:250416735	10923	0.0339913986793052
A1447:250416736	10109	0.0314583035108575
A1448:250416737	18041	0.0561419778058541
A1451:250416738	11350	0.035320184474056
A1456:250416739	20532	0.0638937469269883
A1466:250416740	20198	0.0628543688111879
A1469:250416741	22501	0.0700210987533686
A1471:250416742	13950	0.0434111518425622
A1473:250416743	9256	0.0288038438318821
A1476:250416744	11121	0.0346075569635222
A1482:250442091	0	0
A1485:250416745	10821	0.0336739838056176
A1486:250416746	15722	0.0489254572952518
A1488:250416747	17305	0.0538516116584616
A1489:250416748	29081	0.0904974700167421
A1490:250416749	9584	0.0298245504845245
A1491:250416750	6877	0.021400608689699
A1494:250416751	8185	0.0254709876581629
A1504:250416752	15393	0.0479016387320832
A1508:250416753	6386	0.0198726606212618
A1511:250416754	10997	0.034221680058255
A1512:250416755	20613	0.0641458116796226
A1515:250416756	27519	0.0856366657745856
A1531:250416757	8204	0.0255301139581635
A1532:250416758	13462	0.0418925395057041
A1533:250416759	10052	0.0312809246108556
A1537:250416760	9761	0.0303753586476882
A1544:250416761	5063	0.0157556029949027
A1545:250416762	4200	0.0130700242106639
A1554:250416763	19483	0.0606293527848487
A1558:250416764	15952	0.049641196716312
A1563:250416765	8877	0.027624429742396
A1571:250416766	6823	0.0212325655212761
A1575:250416767	8694	0.0270549501160743
A1584:250416768	9263	0.0288256272055666
A1589:250416769	6082	0.0189266398212519
A1592:250416770	2518	0.00783579070534564
A1593:250416771	7869	0.0244876239318367
A1595:250416772	11105	0.0345577663951006
A1602:250416773	21121	0.0657266622270077
A1604:250416774	8519	0.0265103657739633
A1609:250416775	11639	0.0362195266161707
A1612:250416776	15096	0.0469774013057577
A1619:250416777	6328	0.0196921698107336
A1622:250416778	3361	0.0104591312790575
A1625:250416779	11921	0.037097085384601
A1630:250416780	18282	0.0568919482427041
A1632:250416781	13326	0.0414693196741207
A1634:250416782	21550	0.0670616718428112
A1635:250416783	12226	0.0380462180951373
A1638:250416784	13623	0.0423935571004462
A1641:250416785	9363	0.0291368182582014
A1642:250416786	12629	0.0393003180372558
A1643:250416787	11985	0.0372962476582873
A1644:250416788	27741	0.086327509911435
A1645:250416789	7848	0.0244222738107834
A1646:250416791	12540	0.0390233580004108
A1648:250416792	12483	0.0388459791004089
A1651:250416793	12017	0.0373958287951305
A1652:250441887	16307	0.0507459249531657
A1654:250416794	13334	0.0414942149583315
A1658:250416795	13359	0.0415720127214902
A1662:250441888	16079	0.0500364093531583
A1664:250416796	14971	0.0465884124899641
A1665:250416797	15864	0.0493673485899933
A1667:250416799	12818	0.0398884691267357
A1668:250416800	13823	0.043015939205716
A1670:250416801	13900	0.0432555563162448
A1672:250416802	13108	0.0407909231793767
A1673:250416803	13169	0.040980749721484
A1674:250416804	11741	0.0365369414898583
A1678:250416805	13234	0.0411830239056967
A1679:250416806	11653	0.0362630933635396
A1682:250416807	12669	0.0394247944583097
A1683:250416808	14093	0.0438561550478301
A1685:250416809	11512	0.0358243139793245
A1692:250416810	15159	0.0471734516689176
A1696:250416811	14188	0.0441517865478332
A1699:250416812	14315	0.0445469991846794
A1700:250416813	17035	0.0530113958163475
A1703:250416814	12123	0.0377256913109234
A1704:250416815	9409	0.0292799661424135
A1712:250416816	13225	0.0411550167109595
A1719:250416817	11981	0.0372838000161819
A1724:250416818	14450	0.0449671071057365
A1726:250416819	9588	0.0298369981266299
A1727:250416851	16823	0.0523516707847616
A1729:250416852	16994	0.0528838074847672
A1730:250416853	12681	0.0394621373846259
A1731:250416854	11831	0.0368170134372297
A1733:250416855	19838	0.0617340810217025
A1734:250416856	13972	0.0434796138741419
A1739:250416857	12105	0.0376696769214492
A1745:250416858	17254	0.0536929042216178
A1746:250416859	15766	0.0490623813584112
A1747:250416860	14898	0.0463612430215406
A1748:250416861	17827	0.0554760289532155
A1751:250416862	19654	0.0611614894848543
A1754:250416863	17221	0.0535902111742483
A1756:250416864	16525	0.0514243214479097
A1764:250416865	11806	0.0367392156740709
A1766:250441889	14050	0.0437223428951971
A1768:250416866	18953	0.058980040205884
A1769:250416867	22685	0.0705936902902168
A1772:250416868	22981	0.0715148158060159
A1775:250416869	21164	0.0658604743796406
A1777:250416870	14723	0.0458166586794296
A1778:250416871	13825	0.0430221630267687
A1779:250416872	16209	0.0504409577215836
A1780:250416873	14408	0.0448364068636299
A1782:250416874	13793	0.0429225818899255
A1800:250416875	24105	0.0750126032376317
A1802:250416876	19555	0.0608534103427458
A1803:250416877	12387	0.0385472356898794
A1806:250416878	7808	0.0242977973897294
A1807:250416879	14713	0.0457855395741662
A1811:250416880	20016	0.0622880010953925
A1812:250416881	15054	0.046846701063651
A1813:250416882	20426	0.0635638844111954
A1814:250416883	23700	0.0737522794744605
A1816:250416884	19911	0.0619612504901259
A1817:250416885	18421	0.0573245038058666
A1820:250416886	17105	0.0532292295531919
A1821:250416887	12781	0.0397733284372608
A1822:250416888	14963	0.0465635172057533
A1823:250416889	18504	0.0575827923795535
A1824:250416890	17694	0.0550621448532112
A1827:250416891	16451	0.0511940400689599
A1828:250416892	17261	0.0537146875953023
A1829:250416893	20206	0.0628792640953987
A1830:250416894	12004	0.037355373958288
A1831:250416895	13230	0.0411705762635913
A1832:250416896	12721	0.0395866138056799
A1833:250416897	8873	0.0276119821002907
A1834:250416898	14255	0.0443602845530985
A1835:250416899	17764	0.0552799785900556
A1837:250416900	21709	0.0675564656165006
A1838:250416901	15834	0.0492739912742029
A1839:250416902	13463	0.0418956514162305
A1840:250416903	20150	0.0627049971059232
A1841:250416904	16456	0.0512095996215917
A1843:250416905	15981	0.0497314421215761
A1844:250416906	14952	0.0465292861899635
A1845:250416907	17491	0.0544304270163624
A1846:250416908	21329	0.0663739396164881
A1847:250416909	21224	0.0660471890112215
A1848:250416910	15418	0.0479794364952419
A1849:250416911	11759	0.0365929558793326
A1850:250416912	18339	0.057069327142706
A1851:250416913	15028	0.046765791389966
A1854:250416914	16334	0.0508299465373772
A1855:250416915	30112	0.0937058497694074
A1857:250416916	15882	0.0494233629794676
A1865:250416917	19579	0.0609280961953782
A1870:250416918	15097	0.046980513216284
A1871:250416919	11993	0.0373211429424981
A1877:250416920	14343	0.0446341326794172
A1878:250416921	15370	0.0478300647899772
A1879:250416922	14821	0.0461216259110118
A1882:250416923	17778	0.0553235453374245
A1886:250416924	26084	0.0811710741692755
A1889:250416926	16010	0.0498216875268402
A1891:250416927	19481	0.060623128963796
A1892:250416928	15718	0.0489130096531465
A1897:250416929	15191	0.0472730328057608
A1900:250416930	11170	0.0347600405793133
A1901:250416931	18954	0.0589831521164104
A1903:250416932	16622	0.0517261767689655
A1910:250416934	19408	0.0603959594953726
A1911:250416935	18927	0.0588991305321989
A1913:250416936	12621	0.039275422753045
A1916:250416937	15279	0.0475468809320794
A1917:250416938	12069	0.0375576481425006
A1918:250416939	24481	0.0761826815955388
A1919:250416940	18030	0.0561077467900643
A1920:250416941	19817	0.0616687309006491
A1921:250416942	10619	0.0330453778792952
A1923:250416943	11292	0.0351396936635278
A1926:250416944	14259	0.0443727321952039
A1927:250416945	17119	0.0532727963005608
A1932:250416946	13136	0.0408780566741145
A1933:250416978	13784	0.0428945746951884
A1937:250416979	14601	0.0454370055952151
A1938:250416980	11213	0.0348938527319462
A1949:250416981	11656	0.0362724290951187
A1952:250416982	16939	0.052712652405818
A1954:250416983	12532	0.0389984627162
A1955:250416984	13038	0.0405730894425324
A1956:250416985	18176	0.0565620857269112
A1957:250416986	17282	0.0537800377163556
A1958:250416987	14841	0.0461838641215388
A1963:250416988	17227	0.0536088826374064
A1964:250416989	15802	0.0491744101373597
A1966:250416990	10031	0.0312155744898023
A1970:250416991	15535	0.0483435300268247
A1972:250416992	10976	0.0341563299372016
A1974:250416993	19176	0.0596739962532597
A1976:250416994	11568	0.0359985809688
A1977:250416995	16199	0.0504098386163201
A1979:250416996	13891	0.0432275491215077
A1980:250416997	8850	0.0275404081581846
A1982:250416998	12771	0.0397422093319973
A1983:250416999	14564	0.0453218649057402
A1986:250441890	13286	0.0413448432530668
A1992:250417000	14281	0.0444411942267836
A1993:250417001	12784	0.0397826641688398
A1994:250417002	19364	0.0602590354322133
A1997:250417003	15163	0.047185899311023
A1999:250417004	14214	0.0442326962215182
A2000:250417005	7317	0.0227698493212923
A2006:250417006	14651	0.0455926011215326
A2008:250417007	15491	0.0482066059636653
A2009:250417008	14260	0.0443758441057303
A2010:250417009	12978	0.0403863748109514
A2011:250417010	18465	0.0574614278690259
A2014:250417011	12079	0.0375887672477641
A2019:250417012	11390	0.0354446608951099
A2020:250417013	14471	0.0450324572267898
A2022:250417014	6354	0.0197730794844187
A2026:250417015	12108	0.0376790126530282
A2027:250417016	11734	0.0365151581161738
A2028:250417017	17802	0.0553982311900568
A2029:250417018	11530	0.0358803283687987
A2030:250417019	12172	0.0378781749267145
A2032:250417020	15020	0.0467408961057552
A2033:250417021	11075	0.0344644090793102
A2035:250417022	11318	0.0352206033372129
A2038:250417023	14017	0.0436196498478276
A2039:250417024	10712	0.0333347855582456
A2040:250417025	12741	0.0396488520162068
A2041:250417026	12623	0.0392816465740977
A2042:250417027	16954	0.0527593310637133
A2043:250417028	13409	0.0417276082478077
A2044:250417029	12284	0.0382267089056655
A2045:250417030	19745	0.061444673342752
A2047:250417031	14321	0.0445656706478375
A2048:250417032	14645	0.0455739296583745
A2049:250417033	12687	0.039480808847784
A2050:250417034	12916	0.0401934363583178
A2052:250417035	14199	0.044186017563623
A2053:250417036	21333	0.0663863872585935
A2054:250417037	14970	0.0465853005794377
A2056:250417038	16406	0.0510540040952743
A2057:250417039	15031	0.046775127121545
A2060:250417040	16029	0.0498808138268408
A2061:250417041	15583	0.0484929017320894
A2062:250417042	32085	0.0998456492378931
A2063:250417043	10762	0.0334903810845631
A2064:250417044	13125	0.0408438256583247
A2065:250417045	10050	0.0312747007898029
A2067:250417046	16478	0.0512780616531714
A2072:250417047	13260	0.0412639335793817
A2073:250417048	15029	0.0467689033004923
A2074:250417049	15750	0.0490125907899896
A2075:250417050	18367	0.0571564606374437
A2076:250417051	10912	0.0339571676635153
A2077:250417052	11821	0.0367858943319662
A2079:250417053	9364	0.0291399301687278
A2080:250417054	11067	0.0344395137950994
A2081:250417055	18711	0.0582269578585076
A2082:250417056	12268	0.038176918337244
A2083:250417057	12572	0.0391229391372539
A2084:250417058	15320	0.0476744692636597
A2085:250417059	10926	0.0340007344108842
A2086:250417061	14729	0.0458353301425877
A2087:250417062	14378	0.0447430495478394
A2088:250417063	13099	0.0407629159846396
A2089:250417064	13746	0.0427763220951871
A2090:250417065	16695	0.051953346237389
A2091:250417066	16698	0.051962681968968
A2092:250417067	12532	0.0389984627162
A2094:250417069	10838	0.0337268862845655
A2095:250417070	10708	0.0333223379161402
A2096:250417071	11904	0.0370441829056531
A2098:250417072	15519	0.0482937394584031
A2099:250417073	9613	0.0299147958897886
A2100:250417105	16220	0.0504751887373734
A2102:250417106	13187	0.0410367641109583
A2103:250417107	11704	0.0364218008003834
A2104:250417108	10199	0.0317383754582288
A2105:250417109	18095	0.0563100209742769
A2107:250417110	14388	0.0447741686531029
A2108:250417111	14545	0.0452627386057396
A2112:250417112	12649	0.0393625562477828
A2113:250417113	21167	0.0658698101112197
A2114:250417114	14600	0.0454338936846888
A2115:250417115	12309	0.0383045066688243
A2116:250417117	14222	0.044257591505729
A2117:250417118	14950	0.0465230623689108
A2119:250417119	11708	0.0364342484424888
A2121:250417120	15614	0.0485893709584062
A2123:250417121	19993	0.0622164271532865
A2124:250417122	16747	0.0521151655847591
A2125:250417123	17692	0.0550559210321585
A2127:250417125	12130	0.0377474746846079
A2129:250417126	15765	0.0490592694478848
A2131:250417127	14257	0.0443665083741512
A2133:250417128	14005	0.0435823069215114
A2136:250441891	15974	0.0497096587478917
A2140:250417129	22730	0.0707337262639025
A2141:250417130	16857	0.0524574757426574
A2142:250417131	10609	0.0330142587740317
A2143:250417132	7296	0.022704499200239
A2146:250417133	17567	0.0546669322163649
A2148:250417134	16026	0.0498714780952618
A2151:250417135	16005	0.0498061279742085
A2152:250417136	16222	0.0504814125584261
A2153:250417137	24619	0.0766121252481749
A2154:250417138	16574	0.0515768050637008
A2155:250417139	13114	0.0408095946425348
A2157:250417140	15393	0.0479016387320832
A2158:250417141	9847	0.0306429829529541
A2160:250417142	13816	0.0429941558320315
A2161:250417143	12950	0.0402992413162137
A2162:250417144	16234	0.0505187554847423
A2163:250417145	13820	0.0430066034741369
A2164:250417146	15012	0.0467160008215444
A2166:250417147	17591	0.0547416180689973
A2167:250417148	13066	0.0406602229372701
A2168:250417149	13334	0.0414942149583315
A2169:250417150	15666	0.0487511903057763
A2170:250417151	12428	0.0386748240214597
A2173:250417152	14695	0.0457295251846919
A2174:250441892	15462	0.0481163605584012
A2175:250417153	14575	0.0453560959215301
A2176:250417154	17995	0.0559988299216421
A2178:250417155	15636	0.0486578329899859
A2179:250417156	12603	0.0392194083635707
A2180:250417157	15961	0.0496692039110491
A2181:250441893	17560	0.0546451488426805
A2184:250417158	1619	0.0050381831421583
A2185:250417159	15866	0.049373572411046
A2186:250441894	20989	0.0653158900375296
A2188:250417160	15339	0.0477335955636604
A2191:250417161	15167	0.0471983469531284
A2192:250417162	17125	0.0532914677637189
A2194:250417163	17383	0.0540943406795168
A2195:250417164	19871	0.061836774069072
